"ksic1_cd","ksic1_nm","ksic2_cd","ksic2_nm","ksic3_cd","ksic3_nm","ksic4_cd","ksic4_nm","ksic5_cd","ksic5_nm","ksic_C"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2914","베어링, 기어 및 동력전달장치 제조업","29141","볼베어링 및 롤러베어링 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2914","베어링, 기어 및 동력전달장치 제조업","29142","기어 및 동력전달장치 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2915","산업용 오븐, 노 및 노용 버너 제조업","29150","산업용 오븐, 노 및 노용 버너 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2916","산업용 트럭, 승강기 및 물품취급장비 제조업","29161","산업용 트럭 및 적재기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2916","산업용 트럭, 승강기 및 물품취급장비 제조업","29162","승강기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2916","산업용 트럭, 승강기 및 물품취급장비 제조업","29163","컨베이어장치 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2916","산업용 트럭, 승강기 및 물품취급장비 제조업","29169","기타 물품취급장비 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2917","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","29171","산업용 냉장 및 냉동 장비 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2917","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","29172","공기조화장치 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2917","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","29173","산업용 송풍기 및 배기장치 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2917","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","29174","기체 여과기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2917","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","29175","액체 여과기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2917","냉각, 공기조화, 여과, 증류 및 가스발생기 제조업","29176","증류기,열교환기 및 가스발생기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2918","사무용 기계 및 장비 제조업","29180","사무용 기계 및 장비 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2919","기타 일반 목적용 기계 제조업","29191","일반저울 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2919","기타 일반 목적용 기계 제조업","29192","용기세척, 포장 및 충전기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2919","기타 일반 목적용 기계 제조업","29193","자동판매기 및 화폐교환기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2919","기타 일반 목적용 기계 제조업","29194","분사기 및 소화기  제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2919","기타 일반 목적용 기계 제조업","29195","동력식 수지공구 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","291","일반 목적용 기계 제조업","2919","기타 일반 목적용 기계 제조업","29199","그외 기타 일반목적용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2921","농업 및 임업용 기계 제조업","29210","농업 및 임업용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2922","가공공작기계 제조업","29221","전자응용 공작기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2922","가공공작기계 제조업","29222","금속 절삭기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2922","가공공작기계 제조업","29223","금속 성형기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2922","가공공작기계 제조업","29229","기타 가공공작기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2923","금속주조 및 기타 야금용 기계 제조업","29230","금속 주조 및 기타 야금용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2924","건설 및 광산용 기계장비 제조업","29241","토목공사 및 유사용 기계장비 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2924","건설 및 광산용 기계장비 제조업","29242","광물처리 및 취급장비 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2925","음·식료품 및 담배 가공기계 제조업","29250","음·식료품 및 담배 가공기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2926","섬유, 의복 및 가죽 가공기계 제조업","29261","산업용 섬유세척, 염색, 정리 및 가공 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2926","섬유, 의복 및 가죽 가공기계 제조업","29269","기타 섬유, 의복 및 가죽 가공 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2927","반도체 및 평판디스플레이 제조용 기계 제조업","29271","반도체 제조용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2927","반도체 및 평판디스플레이 제조용 기계 제조업","29272","평판디스플레이 제조용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2928","산업용 로봇 제조업","29280","산업용 로봇 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2929","기타 특수목적용 기계 제조업","29291","펄프 및 종이 가공용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2929","기타 특수목적용 기계 제조업","29292","고무, 화학섬유 및 플라스틱 성형기 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2929","기타 특수목적용 기계 제조업","29293","인쇄 및 제책용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2929","기타 특수목적용 기계 제조업","29294","주형 및 금형 제조업","C9"
"C","제조업 (10 ~ 33)","29","기타 기계 및 장비 제조업","292","특수 목적용 기계 제조업","2929","기타 특수목적용 기계 제조업","29299","그외 기타 특수목적용 기계 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","301","자동차용 엔진 및 자동차 제조업","3011","자동차용 엔진 제조업","30110","자동차용 엔진 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","301","자동차용 엔진 및 자동차 제조업","3012","자동차 제조업","30121","승용차 및 기타 여객용 자동차 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","301","자동차용 엔진 및 자동차 제조업","3012","자동차 제조업","30122","화물자동차 및 특수목적용 자동차 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","302","자동차 차체 및 트레일러 제조업","3020","자동차 차체 및 트레일러 제조업","30201","차체 및 특장차 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","302","자동차 차체 및 트레일러 제조업","3020","자동차 차체 및 트레일러 제조업","30202","트레일러 및 세미트레일러 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","302","자동차 차체 및 트레일러 제조업","3020","자동차 차체 및 트레일러 제조업","30203","운송용 컨테이너 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","303","자동차 부품 제조업","3031","자동차 엔진용 부품 제조업","30310","자동차 엔진용 부품 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","303","자동차 부품 제조업","3032","자동차 차체용 부품 제조업","30320","자동차 차체용 부품 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","303","자동차 부품 제조업","3039","기타 자동차 부품 제조업","30391","자동차용 동력전달장치 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","303","자동차 부품 제조업","3039","기타 자동차 부품 제조업","30392","자동차용 전기장치 제조업","C9"
"C","제조업 (10 ~ 33)","30","자동차 및 트레일러 제조업","303","자동차 부품 제조업","3039","기타 자동차 부품 제조업","30399","그외 기타 자동차 부품 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","311","선박 및 보트 건조업","3111","선박 건조업","31111","강선 건조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","311","선박 및 보트 건조업","3111","선박 건조업","31112","합성수지선 건조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","311","선박 및 보트 건조업","3111","선박 건조업","31113","비철금속 선박 및 기타 항해용 선박 건조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","311","선박 및 보트 건조업","3111","선박 건조업","31114","선박 구성부분품 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","311","선박 및 보트 건조업","3111","선박 건조업","31119","기타 선박 건조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","311","선박 및 보트 건조업","3112","오락 및 스포츠용 보트 건조업","31120","오락 및 스포츠용 보트 건조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","312","철도장비 제조업","3120","철도장비 제조업","31201","기관차 및 기타 철도차량 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","312","철도장비 제조업","3120","철도장비 제조업","31202","철도차량부품 및 관련장치물 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","313","항공기,우주선 및 부품 제조업","3131","항공기,우주선 및 보조장치 제조업","31310","항공기,우주선 및 보조장치 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","313","항공기,우주선 및 부품 제조업","3132","항공기용 엔진 및 부품 제조업","31321","항공기용 엔진 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","313","항공기,우주선 및 부품 제조업","3132","항공기용 엔진 및 부품 제조업","31322","항공기용 부품 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","319","그외 기타 운송장비 제조업","3191","전투용 차량 제조업","31910","전투용 차량 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","319","그외 기타 운송장비 제조업","3192","모터사이클 제조업","31920","모터사이클 제조업","C9"
"C","제조업 (10 ~ 33)","31","기타 운송장비 제조업","319","그외 기타 운송장비 제조업","3199","그외 기타 분류안된 운송장비 제조업","31991","자전거 및 환자용 차량 제조업","C9"
